timestamp,seq_id,robot_time,x,y,z,q0,q1,q2,q3,e_value,extruder_age_ms
0.568635,734,3791045.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,-1.0
0.569030,735,3791049.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,-1.0
0.569700,736,3791053.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,-1.0
0.570288,737,3791057.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,-1.0
0.570687,738,3791061.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,-1.0
0.571025,739,3791065.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,-1.0
0.592890,740,3791069.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,7.1
0.593410,741,3791073.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,7.6
0.594299,742,3791077.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,8.5
0.594819,743,3791081.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,9.0
0.595335,744,3791085.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,9.5
0.595859,745,3791089.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,10.0
0.616455,746,3791093.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,30.6
0.616870,747,3791097.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,31.0
0.617771,748,3791101.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,31.9
0.618392,749,3791105.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,32.5
0.618922,750,3791109.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,33.1
0.619521,751,3791113.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,33.7
0.641387,752,3791117.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,55.6
0.642263,753,3791121.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,56.4
0.642996,754,3791125.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,57.2
0.643334,755,3791129.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,57.5
0.643779,756,3791133.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,57.9
0.644396,757,3791137.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,58.5
0.664906,758,3791141.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,79.1
0.665315,759,3791145.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,79.5
0.665898,760,3791149.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,80.1
0.666193,761,3791153.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,80.3
0.666719,762,3791157.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,80.9
0.667058,763,3791161.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,81.2
0.688229,764,3791165.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,102.4
0.688663,765,3791169.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,102.8
0.689621,766,3791173.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,103.8
0.690197,767,3791177.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,104.3
0.690562,768,3791181.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,104.7
0.691076,769,3791185.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,105.2
0.712770,770,3791189.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,127.0
0.713463,771,3791193.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,127.7
0.714382,772,3791197.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,128.6
0.714949,773,3791201.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,129.1
0.715609,774,3791205.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,129.8
0.716186,775,3791209.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,130.3
0.737577,776,3791213.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,151.8
0.737976,777,3791217.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,152.1
0.738511,778,3791221.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,152.7
0.738913,779,3791225.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,153.1
0.739322,780,3791229.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,153.5
0.739735,781,3791233.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,153.9
0.761208,782,3791237.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,175.4
0.761580,783,3791241.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,175.7
0.762252,784,3791245.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,176.4
0.762633,785,3791249.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,176.8
0.763082,786,3791253.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,177.2
0.763705,787,3791257.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,177.9
0.785451,788,3791261.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,199.6
0.786031,789,3791265.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,200.2
0.786949,790,3791269.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,201.1
0.787277,791,3791273.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,201.4
0.787687,792,3791277.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,201.8
0.788061,793,3791281.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,202.2
0.808504,794,3791285.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,222.7
0.809023,795,3791289.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,223.2
0.809821,796,3791293.000,0.000,0.000,100.000,0.000000,-0.707107,0.707107,-0.000000,0.000000,224.0
