timestamp,seq_id,x,y,z,velocity,seg_nr,seg_progress
13409.703000,1,50.000,50.000,10.000,0.000,28,0.0000
13409.734000,2,50.450,50.000,10.000,30.000,28,0.0060
13409.765000,3,51.050,50.000,10.000,30.000,28,0.0120
13409.796000,4,51.650,50.000,10.000,30.000,28,0.0180
13409.828000,5,52.250,50.000,10.000,30.000,28,0.0239
13409.859000,6,52.850,50.000,10.000,30.000,28,0.0299
13409.890000,7,53.450,50.000,10.000,30.000,28,0.0359
13409.921000,8,54.050,50.000,10.000,30.000,28,0.0419
13409.953000,9,54.650,50.000,10.000,30.000,28,0.0479
13409.984000,10,55.250,50.000,10.000,30.000,28,0.0539
13410.015000,11,55.850,50.000,10.000,30.000,28,0.0598
13410.046000,12,56.450,50.000,10.000,30.000,28,0.0658
13410.078000,13,57.050,50.000,10.000,30.000,28,0.0718
13410.109000,14,57.650,50.000,10.000,30.000,28,0.0778
13410.140000,15,58.250,50.000,10.000,30.000,28,0.0838
13410.171000,16,58.850,50.000,10.000,30.000,28,0.0898
13410.203000,17,59.450,50.000,10.000,30.000,28,0.0958
13410.234000,18,60.050,50.000,10.000,30.000,28,0.1017
13410.265000,19,60.650,50.000,10.000,30.000,28,0.1077
13410.296000,20,61.250,50.000,10.000,30.000,28,0.1137
13410.328000,21,61.850,50.000,10.000,30.000,28,0.1197
13410.359000,22,62.450,50.000,10.000,30.000,28,0.1257
13410.390000,23,63.050,50.000,10.000,30.000,28,0.1317
13410.421000,24,63.650,50.000,10.000,30.000,28,0.1377
13410.453000,25,64.250,50.000,10.000,30.000,28,0.1436
13410.484000,26,64.850,50.000,10.000,30.000,28,0.1496
13410.515000,27,65.450,50.000,10.000,30.000,28,0.1556
13410.546000,28,66.050,50.000,10.000,30.000,28,0.1616
13410.578000,29,66.650,50.000,10.000,30.000,28,0.1676
13410.593000,30,67.250,50.000,10.000,30.000,28,0.1736
13410.625000,31,67.850,50.000,10.000,30.000,28,0.1795
13410.656000,32,68.450,50.000,10.000,30.000,28,0.1855
13410.687000,33,69.050,50.000,10.000,30.000,28,0.1915
13410.718000,34,69.650,50.000,10.000,30.000,28,0.1975
13410.750000,35,70.250,50.000,10.000,30.000,28,0.2035
13410.781000,36,70.850,50.000,10.000,30.000,28,0.2095
13410.812000,37,71.450,50.000,10.000,30.000,28,0.2155
13410.843000,38,72.050,50.000,10.000,30.000,28,0.2214
13410.875000,39,72.650,50.000,10.000,30.000,28,0.2274
13410.906000,40,73.250,50.000,10.000,30.000,28,0.2334
13410.937000,41,73.850,50.000,10.000,30.000,28,0.2394
13410.968000,42,74.450,50.000,10.000,30.000,28,0.2454
13411.000000,43,75.050,50.000,10.000,30.000,28,0.2514
13411.031000,44,75.650,50.000,10.000,30.000,28,0.2573
13411.062000,45,76.250,50.000,10.000,30.000,28,0.2633
13411.093000,46,76.850,50.000,10.000,30.000,28,0.2693
13411.125000,47,77.450,50.000,10.000,30.000,28,0.2753
13411.156000,48,78.050,50.000,10.000,30.000,28,0.2813
13411.187000,49,78.650,50.000,10.000,30.000,28,0.2873
13411.218000,50,79.250,50.000,10.000,30.000,28,0.2933
13411.250000,51,79.850,50.000,10.000,30.000,28,0.2992
13411.281000,52,80.450,50.000,10.000,30.000,28,0.3052
13411.312000,53,81.050,50.000,10.000,30.000,28,0.3112
13411.343000,54,81.650,50.000,10.000,30.000,28,0.3172
13411.375000,55,82.250,50.000,10.000,30.000,28,0.3232
13411.406000,56,82.850,50.000,10.000,30.000,28,0.3292
13411.437000,57,83.450,50.000,10.000,30.000,28,0.3351
13411.468000,58,84.050,50.000,10.000,30.000,28,0.3411
13411.500000,59,84.650,50.000,10.000,30.000,28,0.3471
13411.531000,60,85.250,50.000,10.000,30.000,28,0.3531
13411.562000,61,85.850,50.000,10.000,30.000,28,0.3591
13411.593000,62,86.450,50.000,10.000,30.000,28,0.3651
13411.625000,63,87.050,50.000,10.000,30.000,28,0.3711
13411.656000,64,87.650,50.000,10.000,30.000,28,0.3770
13411.687000,65,88.250,50.000,10.000,30.000,28,0.3830
13411.718000,66,88.850,50.000,10.000,30.000,28,0.3890
13411.750000,67,89.450,50.000,10.000,30.000,28,0.3950
13411.781000,68,90.050,50.000,10.000,30.000,28,0.4010
13411.812000,69,90.650,50.000,10.000,30.000,28,0.4070
13411.843000,70,91.250,50.000,10.000,30.000,28,0.4130
13411.875000,71,91.850,50.000,10.000,30.000,28,0.4189
13411.906000,72,92.450,50.000,10.000,30.000,28,0.4249
13411.937000,73,93.050,50.000,10.000,30.000,28,0.4309
13411.968000,74,93.650,50.000,10.000,30.000,28,0.4369
13412.000000,75,94.250,50.000,10.000,30.000,28,0.4429
13412.031000,76,94.850,50.000,10.000,30.000,28,0.4489
13412.062000,77,95.450,50.000,10.000,30.000,28,0.4548
13412.093000,78,96.050,50.000,10.000,30.000,28,0.4608
13412.125000,79,96.650,50.000,10.000,30.000,28,0.4668
13412.156000,80,97.250,50.000,10.000,30.000,28,0.4728
13412.187000,81,97.850,50.000,10.000,30.000,28,0.4788
13412.218000,82,98.450,50.000,10.000,30.000,28,0.4848
13412.250000,83,99.050,50.000,10.000,30.000,28,0.4908
13412.281000,84,99.650,50.000,10.000,30.000,28,0.4967
13412.312000,85,100.250,50.000,10.000,30.000,28,0.5027
13412.343000,86,100.850,50.000,10.000,30.000,28,0.5087
13412.375000,87,101.450,50.000,10.000,30.000,28,0.5147
13412.390000,88,102.050,50.000,10.000,30.000,28,0.5207
13412.421000,89,102.650,50.000,10.000,30.000,28,0.5267
13412.468000,90,103.250,50.000,10.000,30.000,28,0.5326
13412.484000,91,103.850,50.000,10.000,30.000,28,0.5386
13412.515000,92,104.450,50.000,10.000,30.000,28,0.5446
13412.546000,93,105.050,50.000,10.000,30.000,28,0.5506
13412.578000,94,105.650,50.000,10.000,30.000,28,0.5566
13412.609000,95,106.250,50.000,10.000,30.000,28,0.5626
13412.640000,96,106.850,50.000,10.000,30.000,28,0.5686
13412.671000,97,107.450,50.000,10.000,30.000,28,0.5745
13412.703000,98,108.050,50.000,10.000,30.000,28,0.5805
13412.734000,99,108.650,50.000,10.000,30.000,28,0.5865
13412.765000,100,109.250,50.000,10.000,30.000,28,0.5925
13412.796000,101,109.850,50.000,10.000,30.000,28,0.5985
13412.828000,102,110.450,50.000,10.000,30.000,28,0.6045
13412.859000,103,111.050,50.000,10.000,30.000,28,0.6104
13412.890000,104,111.650,50.000,10.000,30.000,28,0.6164
13412.921000,105,112.250,50.000,10.000,30.000,28,0.6224
13412.953000,106,112.850,50.000,10.000,30.000,28,0.6284
13412.984000,107,113.450,50.000,10.000,30.000,28,0.6344
13413.015000,108,114.050,50.000,10.000,30.000,28,0.6404
13413.046000,109,114.650,50.000,10.000,30.000,28,0.6464
13413.078000,110,115.250,50.000,10.000,30.000,28,0.6523
13413.109000,111,115.850,50.000,10.000,30.000,28,0.6583
13413.140000,112,116.450,50.000,10.000,30.000,28,0.6643
13413.171000,113,117.050,50.000,10.000,30.000,28,0.6703
13413.203000,114,117.650,50.000,10.000,30.000,28,0.6763
13413.234000,115,118.250,50.000,10.000,30.000,28,0.6823
13413.265000,116,118.850,50.000,10.000,30.000,28,0.6883
13413.296000,117,119.450,50.000,10.000,30.000,28,0.6942
13413.328000,118,120.050,50.000,10.000,30.000,28,0.7002
13413.359000,119,120.650,50.000,10.000,30.000,28,0.7062
13413.390000,120,121.250,50.000,10.000,30.000,28,0.7122
13413.421000,121,121.850,50.000,10.000,30.000,28,0.7182
13413.453000,122,122.450,50.000,10.000,30.000,28,0.7242
13413.484000,123,123.050,50.000,10.000,30.000,28,0.7301
13413.515000,124,123.650,50.000,10.000,30.000,28,0.7361
13413.546000,125,124.250,50.000,10.000,30.000,28,0.7421
13413.578000,126,124.850,50.000,10.000,30.000,28,0.7481
13413.609000,127,125.450,50.000,10.000,30.000,28,0.7541
13413.640000,128,126.050,50.000,10.000,30.000,28,0.7601
13413.671000,129,126.650,50.000,10.000,30.000,28,0.7661
13413.703000,130,127.250,50.000,10.000,30.000,28,0.7720
13413.734000,131,127.850,50.000,10.000,30.000,28,0.7780
13413.765000,132,128.450,50.000,10.000,30.000,28,0.7840
13413.796000,133,129.050,50.000,10.000,30.000,28,0.7900
13413.828000,134,129.650,50.000,10.000,30.000,28,0.7960
13413.859000,135,130.250,50.000,10.000,30.000,28,0.8020
13413.890000,136,130.850,50.000,10.000,30.000,28,0.8079
13413.921000,137,131.450,50.000,10.000,30.000,28,0.8139
13413.953000,138,132.050,50.000,10.000,30.000,28,0.8199
13413.984000,139,132.650,50.000,10.000,30.000,28,0.8259
13414.015000,140,133.250,50.000,10.000,30.000,28,0.8319
13414.031000,141,133.850,50.000,10.000,30.000,28,0.8379
13414.062000,142,134.450,50.000,10.000,30.000,28,0.8439
13414.093000,143,135.050,50.000,10.000,30.000,28,0.8498
13414.125000,144,135.650,50.000,10.000,30.000,28,0.8558
13414.156000,145,136.250,50.000,10.000,30.000,28,0.8618
13414.187000,146,136.850,50.000,10.000,30.000,28,0.8678
13414.218000,147,137.450,50.000,10.000,30.000,28,0.8738
13414.250000,148,138.050,50.000,10.000,30.000,28,0.8798
13414.281000,149,138.650,50.000,10.000,30.000,28,0.8857
13414.312000,150,139.250,50.000,10.000,30.000,28,0.8917
13414.343000,151,139.850,50.000,10.000,30.000,28,0.8977
13414.375000,152,140.450,50.000,10.000,30.000,28,0.9037
13414.406000,153,141.050,50.000,10.000,30.000,28,0.9097
13414.437000,154,141.650,50.000,10.000,30.000,28,0.9157
13414.468000,155,142.250,50.000,10.000,30.000,28,0.9217
13414.500000,156,142.850,50.000,10.000,30.000,28,0.9276
13414.531000,157,143.450,50.000,10.000,30.000,28,0.9336
13414.562000,158,144.050,50.000,10.000,30.000,28,0.9396
13414.593000,159,144.650,50.000,10.000,30.000,28,0.9456
13414.625000,160,145.250,50.000,10.000,30.000,28,0.9516
13414.656000,161,145.850,50.000,10.000,30.000,28,0.9576
13414.687000,162,146.450,50.000,10.000,30.000,28,0.9636
13414.718000,163,147.050,50.000,10.000,30.000,28,0.9695
13414.750000,164,147.650,50.000,10.000,30.000,28,0.9755
13414.781000,165,148.250,50.000,10.000,30.000,28,0.9815
13414.812000,166,148.850,50.000,10.000,30.000,28,0.9875
13414.843000,167,149.450,50.000,10.000,30.000,28,0.9935
13414.875000,168,149.986,50.000,10.000,10.416,28,0.9995
13414.906000,169,150.000,50.442,10.000,30.000,29,0.0054
13414.937000,170,150.000,51.042,10.000,30.000,29,0.0114
13414.968000,171,150.000,51.642,10.000,30.000,29,0.0174
13415.000000,172,150.000,52.242,10.000,30.000,29,0.0234
13415.031000,173,150.000,52.842,10.000,30.000,29,0.0294
13415.062000,174,150.000,53.442,10.000,30.000,29,0.0354
13415.093000,175,150.000,54.042,10.000,30.000,29,0.0414
13415.125000,176,150.000,54.642,10.000,30.000,29,0.0474
13415.156000,177,150.000,55.242,10.000,30.000,29,0.0533
13415.187000,178,150.000,55.842,10.000,30.000,29,0.0593
13415.218000,179,150.000,56.442,10.000,30.000,29,0.0653
13415.250000,180,150.000,57.042,10.000,30.000,29,0.0713
13415.281000,181,150.000,57.642,10.000,30.000,29,0.0773
13415.312000,182,150.000,58.242,10.000,30.000,29,0.0833
13415.343000,183,150.000,58.842,10.000,30.000,29,0.0893
13415.375000,184,150.000,59.442,10.000,30.000,29,0.0953
13415.406000,185,150.000,60.042,10.000,30.000,29,0.1012
13415.437000,186,150.000,60.642,10.000,30.000,29,0.1072
13415.468000,187,150.000,61.242,10.000,30.000,29,0.1132
13415.500000,188,150.000,61.842,10.000,30.000,29,0.1192
13415.531000,189,150.000,62.442,10.000,30.000,29,0.1252
13415.562000,190,150.000,63.042,10.000,30.000,29,0.1312
13415.593000,191,150.000,63.642,10.000,30.000,29,0.1372
13415.625000,192,150.000,64.242,10.000,30.000,29,0.1432
13415.656000,193,150.000,64.842,10.000,30.000,29,0.1491
13415.687000,194,150.000,65.442,10.000,30.000,29,0.1551
13415.718000,195,150.000,66.042,10.000,30.000,29,0.1611
13415.750000,196,150.000,66.642,10.000,30.000,29,0.1671
13415.781000,197,150.000,67.242,10.000,30.000,29,0.1731
13415.796000,198,150.000,67.842,10.000,30.000,29,0.1791
13415.828000,199,150.000,68.442,10.000,30.000,29,0.1851
13415.859000,200,150.000,69.042,10.000,30.000,29,0.1911
13415.890000,201,150.000,69.642,10.000,30.000,29,0.1970
13415.921000,202,150.000,70.242,10.000,30.000,29,0.2030
13415.953000,203,150.000,70.842,10.000,30.000,29,0.2090
13416.000000,204,150.000,71.442,10.000,30.000,29,0.2150
13416.031000,205,150.000,72.042,10.000,30.000,29,0.2210
13416.062000,206,150.000,72.642,10.000,30.000,29,0.2270
13416.078000,207,150.000,73.242,10.000,30.000,29,0.2330
13416.125000,208,150.000,73.842,10.000,30.000,29,0.2390
13416.140000,209,150.000,74.442,10.000,30.000,29,0.2449
13416.187000,210,150.000,75.042,10.000,30.000,29,0.2509
13416.203000,211,150.000,75.642,10.000,30.000,29,0.2569
13416.234000,212,150.000,76.242,10.000,30.000,29,0.2629
13416.265000,213,150.000,76.842,10.000,30.000,29,0.2689
13416.296000,214,150.000,77.442,10.000,30.000,29,0.2749
13416.328000,215,150.000,78.042,10.000,30.000,29,0.2809
13416.359000,216,150.000,78.642,10.000,30.000,29,0.2869
13416.390000,217,150.000,79.242,10.000,30.000,29,0.2928
13416.421000,218,150.000,79.842,10.000,30.000,29,0.2988
13416.453000,219,150.000,80.442,10.000,30.000,29,0.3048
13416.484000,220,150.000,81.042,10.000,30.000,29,0.3108
13416.515000,221,150.000,81.642,10.000,30.000,29,0.3168
13416.546000,222,150.000,82.242,10.000,30.000,29,0.3228
13416.578000,223,150.000,82.842,10.000,30.000,29,0.3288
13416.609000,224,150.000,83.442,10.000,30.000,29,0.3348
13416.640000,225,150.000,84.042,10.000,30.000,29,0.3407
13416.671000,226,150.000,84.642,10.000,30.000,29,0.3467
13416.703000,227,150.000,85.242,10.000,30.000,29,0.3527
13416.734000,228,150.000,85.842,10.000,30.000,29,0.3587
13416.765000,229,150.000,86.442,10.000,30.000,29,0.3647
13416.796000,230,150.000,87.042,10.000,30.000,29,0.3707
13416.828000,231,150.000,87.642,10.000,30.000,29,0.3767
13416.859000,232,150.000,88.242,10.000,30.000,29,0.3827
13416.890000,233,150.000,88.842,10.000,30.000,29,0.3886
13416.921000,234,150.000,89.442,10.000,30.000,29,0.3946
13416.953000,235,150.000,90.042,10.000,30.000,29,0.4006
13416.984000,236,150.000,90.642,10.000,30.000,29,0.4066
13417.015000,237,150.000,91.242,10.000,30.000,29,0.4126
13417.046000,238,150.000,91.842,10.000,30.000,29,0.4186
13417.078000,239,150.000,92.442,10.000,30.000,29,0.4246
13417.109000,240,150.000,93.042,10.000,30.000,29,0.4306
13417.140000,241,150.000,93.642,10.000,30.000,29,0.4365
13417.171000,242,150.000,94.242,10.000,30.000,29,0.4425
13417.203000,243,150.000,94.842,10.000,30.000,29,0.4485
13417.234000,244,150.000,95.442,10.000,30.000,29,0.4545
13417.265000,245,150.000,96.042,10.000,30.000,29,0.4605
13417.296000,246,150.000,96.642,10.000,30.000,29,0.4665
13417.328000,247,150.000,97.242,10.000,30.000,29,0.4725
13417.359000,248,150.000,97.842,10.000,30.000,29,0.4785
13417.390000,249,150.000,98.442,10.000,30.000,29,0.4844
13417.421000,250,150.000,99.042,10.000,30.000,29,0.4904
13417.453000,251,150.000,99.642,10.000,30.000,29,0.4964
13417.484000,252,150.000,100.242,10.000,30.000,29,0.5024
13417.515000,253,150.000,100.842,10.000,30.000,29,0.5084
13417.546000,254,150.000,101.442,10.000,30.000,29,0.5144
13417.578000,255,150.000,102.042,10.000,30.000,29,0.5204
13417.609000,256,150.000,102.642,10.000,30.000,29,0.5264
13417.640000,257,150.000,103.242,10.000,30.000,29,0.5323
13417.671000,258,150.000,103.842,10.000,30.000,29,0.5383
13417.703000,259,150.000,104.442,10.000,30.000,29,0.5443
13417.734000,260,150.000,105.042,10.000,30.000,29,0.5503
13417.765000,261,150.000,105.642,10.000,30.000,29,0.5563
13417.796000,262,150.000,106.242,10.000,30.000,29,0.5623
13417.828000,263,150.000,106.842,10.000,30.000,29,0.5683
13417.859000,264,150.000,107.442,10.000,30.000,29,0.5743
13417.890000,265,150.000,108.042,10.000,30.000,29,0.5802
13417.921000,266,150.000,108.642,10.000,30.000,29,0.5862
13417.953000,267,150.000,109.242,10.000,30.000,29,0.5922
13417.984000,268,150.000,109.842,10.000,30.000,29,0.5982
13418.015000,269,150.000,110.442,10.000,30.000,29,0.6042
13418.031000,270,150.000,111.042,10.000,30.000,29,0.6102
13418.062000,271,150.000,111.642,10.000,30.000,29,0.6162
13418.093000,272,150.000,112.242,10.000,30.000,29,0.6222
13418.125000,273,150.000,112.842,10.000,30.000,29,0.6281
13418.156000,274,150.000,113.442,10.000,30.000,29,0.6341
13418.187000,275,150.000,114.042,10.000,30.000,29,0.6401
13418.218000,276,150.000,114.642,10.000,30.000,29,0.6461
13418.250000,277,150.000,115.242,10.000,30.000,29,0.6521
13418.281000,278,150.000,115.842,10.000,30.000,29,0.6581
13418.312000,279,150.000,116.442,10.000,30.000,29,0.6641
13418.343000,280,150.000,117.042,10.000,30.000,29,0.6701
13418.375000,281,150.000,117.642,10.000,30.000,29,0.6760
13418.406000,282,150.000,118.242,10.000,30.000,29,0.6820
13418.437000,283,150.000,118.842,10.000,30.000,29,0.6880
13418.468000,284,150.000,119.442,10.000,30.000,29,0.6940
13418.500000,285,150.000,120.042,10.000,30.000,29,0.7000
13418.531000,286,150.000,120.642,10.000,30.000,29,0.7060
13418.562000,287,150.000,121.242,10.000,30.000,29,0.7120
13418.593000,288,150.000,121.842,10.000,30.000,29,0.7180
13418.625000,289,150.000,122.442,10.000,30.000,29,0.7239
13418.656000,290,150.000,123.042,10.000,30.000,29,0.7299
13418.687000,291,150.000,123.642,10.000,30.000,29,0.7359
13418.718000,292,150.000,124.242,10.000,30.000,29,0.7419
13418.750000,293,150.000,124.842,10.000,30.000,29,0.7479
13418.781000,294,150.000,125.442,10.000,30.000,29,0.7539
13418.812000,295,150.000,126.042,10.000,30.000,29,0.7599
13418.843000,296,150.000,126.642,10.000,30.000,29,0.7659
13418.875000,297,150.000,127.242,10.000,30.000,29,0.7719
13418.906000,298,150.000,127.842,10.000,30.000,29,0.7778
13418.937000,299,150.000,128.442,10.000,30.000,29,0.7838
13418.968000,300,150.000,129.042,10.000,30.000,29,0.7898
13419.000000,301,150.000,129.642,10.000,30.000,29,0.7958
13419.031000,302,150.000,130.242,10.000,30.000,29,0.8018
13419.062000,303,150.000,130.842,10.000,30.000,29,0.8078
13419.093000,304,150.000,131.442,10.000,30.000,29,0.8138
13419.125000,305,150.000,132.042,10.000,30.000,29,0.8198
13419.156000,306,150.000,132.642,10.000,30.000,29,0.8257
13419.187000,307,150.000,133.242,10.000,30.000,29,0.8317
13419.218000,308,150.000,133.842,10.000,30.000,29,0.8377
13419.250000,309,150.000,134.442,10.000,30.000,29,0.8437
13419.281000,310,150.000,135.042,10.000,30.000,29,0.8497
13419.312000,311,150.000,135.642,10.000,30.000,29,0.8557
13419.343000,312,150.000,136.242,10.000,30.000,29,0.8617
13419.375000,313,150.000,136.842,10.000,30.000,29,0.8677
13419.406000,314,150.000,137.442,10.000,30.000,29,0.8736
13419.437000,315,150.000,138.042,10.000,30.000,29,0.8796
13419.468000,316,150.000,138.642,10.000,30.000,29,0.8856
13419.500000,317,150.000,139.242,10.000,30.000,29,0.8916
13419.531000,318,150.000,139.842,10.000,30.000,29,0.8976
13419.562000,319,150.000,140.442,10.000,30.000,29,0.9036
13419.593000,320,150.000,141.042,10.000,30.000,29,0.9096
13419.625000,321,150.000,141.642,10.000,30.000,29,0.9156
13419.656000,322,150.000,142.242,10.000,30.000,29,0.9215
13419.687000,323,150.000,142.842,10.000,30.000,29,0.9275
13419.718000,324,150.000,143.442,10.000,30.000,29,0.9335
13419.750000,325,150.000,144.042,10.000,30.000,29,0.9395
13419.781000,326,150.000,144.642,10.000,30.000,29,0.9455
13419.812000,327,150.000,145.242,10.000,30.000,29,0.9515
13419.843000,328,150.000,145.842,10.000,30.000,29,0.9575
13419.875000,329,150.000,146.442,10.000,30.000,29,0.9635
13419.906000,330,150.000,147.042,10.000,30.000,29,0.9694
13419.937000,331,150.000,147.642,10.000,30.000,29,0.9754
13419.968000,332,150.000,148.242,10.000,30.000,29,0.9814
13420.000000,333,150.000,148.842,10.000,30.000,29,0.9874
13420.031000,334,150.000,149.442,10.000,30.000,29,0.9934
13420.062000,335,150.000,149.983,10.000,11.250,29,0.9994
13420.093000,336,149.567,150.000,10.000,30.000,30,0.0054
13420.125000,337,148.967,150.000,10.000,30.000,30,0.0114
13420.140000,338,148.367,150.000,10.000,30.000,30,0.0173
13420.171000,339,147.767,150.000,10.000,30.000,30,0.0233
13420.203000,340,147.167,150.000,10.000,30.000,30,0.0293
13420.234000,341,146.567,150.000,10.000,30.000,30,0.0353
13420.265000,342,145.967,150.000,10.000,30.000,30,0.0413
13420.296000,343,145.367,150.000,10.000,30.000,30,0.0473
13420.328000,344,144.767,150.000,10.000,30.000,30,0.0533
13420.359000,345,144.167,150.000,10.000,30.000,30,0.0593
13420.390000,346,143.567,150.000,10.000,30.000,30,0.0652
13420.421000,347,142.967,150.000,10.000,30.000,30,0.0712
13420.453000,348,142.367,150.000,10.000,30.000,30,0.0772
13420.484000,349,141.767,150.000,10.000,30.000,30,0.0832
13420.515000,350,141.167,150.000,10.000,30.000,30,0.0892
13420.546000,351,140.567,150.000,10.000,30.000,30,0.0952
13420.578000,352,139.967,150.000,10.000,30.000,30,0.1012
13420.609000,353,139.367,150.000,10.000,30.000,30,0.1072
13420.640000,354,138.767,150.000,10.000,30.000,30,0.1131
13420.671000,355,138.167,150.000,10.000,30.000,30,0.1191
13420.703000,356,137.567,150.000,10.000,30.000,30,0.1251
13420.734000,357,136.967,150.000,10.000,30.000,30,0.1311
13420.765000,358,136.367,150.000,10.000,30.000,30,0.1371
13420.796000,359,135.767,150.000,10.000,30.000,30,0.1431
13420.828000,360,135.167,150.000,10.000,30.000,30,0.1491
13420.859000,361,134.567,150.000,10.000,30.000,30,0.1551
13420.890000,362,133.967,150.000,10.000,30.000,30,0.1610
13420.921000,363,133.367,150.000,10.000,30.000,30,0.1670
13420.953000,364,132.767,150.000,10.000,30.000,30,0.1730
13420.984000,365,132.167,150.000,10.000,30.000,30,0.1790
13421.015000,366,131.567,150.000,10.000,30.000,30,0.1850
13421.046000,367,130.967,150.000,10.000,30.000,30,0.1910
13421.078000,368,130.367,150.000,10.000,30.000,30,0.1970
13421.109000,369,129.767,150.000,10.000,30.000,30,0.2030
13421.140000,370,129.167,150.000,10.000,30.000,30,0.2089
13421.171000,371,128.567,150.000,10.000,30.000,30,0.2149
13421.203000,372,127.967,150.000,10.000,30.000,30,0.2209
13421.234000,373,127.367,150.000,10.000,30.000,30,0.2269
13421.265000,374,126.767,150.000,10.000,30.000,30,0.2329
13421.296000,375,126.167,150.000,10.000,30.000,30,0.2389
13421.328000,376,125.567,150.000,10.000,30.000,30,0.2449
13421.359000,377,124.967,150.000,10.000,30.000,30,0.2509
13421.390000,378,124.367,150.000,10.000,30.000,30,0.2568
13421.421000,379,123.767,150.000,10.000,30.000,30,0.2628
13421.453000,380,123.167,150.000,10.000,30.000,30,0.2688
13421.484000,381,122.567,150.000,10.000,30.000,30,0.2748
13421.515000,382,121.967,150.000,10.000,30.000,30,0.2808
13421.546000,383,121.367,150.000,10.000,30.000,30,0.2868
13421.578000,384,120.767,150.000,10.000,30.000,30,0.2928
13421.609000,385,120.167,150.000,10.000,30.000,30,0.2988
13421.640000,386,119.567,150.000,10.000,30.000,30,0.3047
13421.671000,387,118.967,150.000,10.000,30.000,30,0.3107
13421.703000,388,118.367,150.000,10.000,30.000,30,0.3167
13421.734000,389,117.767,150.000,10.000,30.000,30,0.3227
13421.765000,390,117.167,150.000,10.000,30.000,30,0.3287
13421.796000,391,116.567,150.000,10.000,30.000,30,0.3347
13421.828000,392,115.967,150.000,10.000,30.000,30,0.3407
13421.859000,393,115.367,150.000,10.000,30.000,30,0.3467
13421.890000,394,114.767,150.000,10.000,30.000,30,0.3526
13421.921000,395,114.167,150.000,10.000,30.000,30,0.3586
13421.937000,396,113.567,150.000,10.000,30.000,30,0.3646
13421.984000,397,112.967,150.000,10.000,30.000,30,0.3706
13422.015000,398,112.367,150.000,10.000,30.000,30,0.3766
13422.046000,399,111.767,150.000,10.000,30.000,30,0.3826
13422.062000,400,111.167,150.000,10.000,30.000,30,0.3886
13422.093000,401,110.567,150.000,10.000,30.000,30,0.3946
13422.125000,402,109.967,150.000,10.000,30.000,30,0.4005
13422.156000,403,109.367,150.000,10.000,30.000,30,0.4065
13422.187000,404,108.767,150.000,10.000,30.000,30,0.4125
13422.218000,405,108.167,150.000,10.000,30.000,30,0.4185
13422.250000,406,107.567,150.000,10.000,30.000,30,0.4245
13422.281000,407,106.967,150.000,10.000,30.000,30,0.4305
13422.312000,408,106.367,150.000,10.000,30.000,30,0.4365
13422.343000,409,105.767,150.000,10.000,30.000,30,0.4425
13422.375000,410,105.167,150.000,10.000,30.000,30,0.4484
13422.406000,411,104.567,150.000,10.000,30.000,30,0.4544
13422.437000,412,103.967,150.000,10.000,30.000,30,0.4604
13422.468000,413,103.367,150.000,10.000,30.000,30,0.4664
13422.500000,414,102.767,150.000,10.000,30.000,30,0.4724
13422.531000,415,102.167,150.000,10.000,30.000,30,0.4784
13422.562000,416,101.567,150.000,10.000,30.000,30,0.4844
13422.593000,417,100.967,150.000,10.000,30.000,30,0.4904
13422.625000,418,100.367,150.000,10.000,30.000,30,0.4963
13422.656000,419,99.767,150.000,10.000,30.000,30,0.5023
13422.687000,420,99.167,150.000,10.000,30.000,30,0.5083
13422.718000,421,98.567,150.000,10.000,30.000,30,0.5143
13422.750000,422,97.967,150.000,10.000,30.000,30,0.5203
13422.781000,423,97.367,150.000,10.000,30.000,30,0.5263
13422.812000,424,96.767,150.000,10.000,30.000,30,0.5323
13422.843000,425,96.167,150.000,10.000,30.000,30,0.5383
13422.875000,426,95.567,150.000,10.000,30.000,30,0.5442
13422.906000,427,94.967,150.000,10.000,30.000,30,0.5502
13422.937000,428,94.367,150.000,10.000,30.000,30,0.5562
13422.968000,429,93.767,150.000,10.000,30.000,30,0.5622
13423.000000,430,93.167,150.000,10.000,30.000,30,0.5682
13423.031000,431,92.567,150.000,10.000,30.000,30,0.5742
13423.062000,432,91.967,150.000,10.000,30.000,30,0.5802
13423.093000,433,91.367,150.000,10.000,30.000,30,0.5862
13423.125000,434,90.767,150.000,10.000,30.000,30,0.5921
13423.156000,435,90.167,150.000,10.000,30.000,30,0.5981
13423.187000,436,89.567,150.000,10.000,30.000,30,0.6041
13423.218000,437,88.967,150.000,10.000,30.000,30,0.6101
13423.250000,438,88.367,150.000,10.000,30.000,30,0.6161
13423.281000,439,87.767,150.000,10.000,30.000,30,0.6221
13423.312000,440,87.167,150.000,10.000,30.000,30,0.6281
13423.343000,441,86.567,150.000,10.000,30.000,30,0.6341
13423.375000,442,85.967,150.000,10.000,30.000,30,0.6400
13423.406000,443,85.367,150.000,10.000,30.000,30,0.6460
13423.437000,444,84.767,150.000,10.000,30.000,30,0.6520
13423.468000,445,84.167,150.000,10.000,30.000,30,0.6580
13423.500000,446,83.567,150.000,10.000,30.000,30,0.6640
13423.531000,447,82.967,150.000,10.000,30.000,30,0.6700
13423.562000,448,82.367,150.000,10.000,30.000,30,0.6760
13423.593000,449,81.767,150.000,10.000,30.000,30,0.6820
13423.625000,450,81.167,150.000,10.000,30.000,30,0.6879
