Timestamp,Soll_X,Soll_Y,Soll_Z,Ist_X,Ist_Y,Ist_Z,Extruder_Pos,Soll_Velocity_TCP,Ist_Velocity_TCP,Ist_Velocity_Extruder,Error_TCP,Error_TCP_Speed,Ratio_Score
56.660275,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.689529,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.690258,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.690785,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.691368,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.691757,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.692149,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.719440,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.720147,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.720884,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.721685,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.722297,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.723033,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.727847,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.728469,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.728991,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.729682,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.730298,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.730884,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.748226,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.748968,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.749564,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.750213,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.750949,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.751516,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.780624,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.781176,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.781756,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.782443,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.783034,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.783544,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.794784,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.795653,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.796137,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.796760,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.797329,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.797902,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.825840,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.826261,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.826848,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.827462,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.827846,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.828313,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.841644,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.842291,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.842921,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.843588,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.844220,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.844710,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.874430,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.874940,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.875422,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.875985,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.876373,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.876767,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.905180,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.905754,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.906436,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.907092,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.907634,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.908174,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.937078,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.937883,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.938546,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.939467,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.940130,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.940488,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.942781,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.943214,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.943778,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.944426,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.945055,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.945667,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.967338,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.967885,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.968555,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.969450,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.970278,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.970944,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.997778,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.998613,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
56.999358,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.000133,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.000651,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.001134,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.013823,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.014443,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.015193,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.015800,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.016257,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.016628,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.044665,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.045525,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.046293,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.046924,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.047404,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.047943,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.060806,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.061251,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.061760,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.062431,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.062900,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.063417,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.092470,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.093012,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.093612,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.094422,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.095063,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.095628,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.106299,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.106851,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.107461,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.108216,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.108735,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.109204,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.138072,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.138681,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.139389,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.140056,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.140525,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.140991,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.153809,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.154439,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.155228,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.155863,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.156484,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.157015,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.183988,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.184555,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.185054,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.185671,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.186047,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.186589,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.215069,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.216031,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.216636,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.217234,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.217907,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.218355,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.230197,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.230689,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.231347,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.232369,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.232794,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.233294,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.262220,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.262784,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.263469,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.264052,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.264531,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.264896,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.279493,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.280138,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.280756,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.281417,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.281994,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.282494,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.309231,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.309771,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.310565,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.311317,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.311842,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.312439,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.324374,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.325181,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.325719,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.326379,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.327053,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.327604,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.356775,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.357537,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.358111,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.358891,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.359566,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.360118,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.389600,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.390133,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.390774,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.391448,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.392066,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.392503,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.394628,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.395049,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.395496,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.396035,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.396422,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.396841,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.419595,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.420151,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.421231,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.422130,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.422764,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.423440,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.450940,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.451666,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.452231,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.452820,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.453397,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.454017,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.466403,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.466893,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.467413,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.468084,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
57.468458,150.0000,50.0180,10.0000,0.0000,0.0000,100.0000,0.000000,11.532,0.000,0.000,181.93900,-11.53200,0.0000
